,Unnamed: 0,img_name,category,beauty_scores,score
8305,8305,7796532714.jpg,animals,"[3, 3, 3, 4, 3]",2
919,919,3503887129.jpg,nature,"[4, 4, 3, 4, 3]",3
165,165,6232017429.jpg,animals,"[3, 4, 5, 3, 4, 4, 4, 3, 3, 4]",3
8955,8955,2495113228.jpg,nature,"[3, 3, 3, 3, 3]",2
11848,11848,232715486.jpg,people,"[3, 4, 4, 4, 4]",3
4594,4594,356964868.jpg,animals,"[3, 3, 3, 3, 3]",2
13522,13522,4571815663.jpg,urban,"[5, 4, 5, 4, 4, 3]",3
2850,2850,7081499591.jpg,urban,"[4, 4, 4, 3, 4]",3
9889,9889,178821720.jpg,people,"[4, 3, 3, 3, 3]",2
13553,13553,3782673280.jpg,nature,"[3, 3, 3, 1, 3]",2
11037,11037,3783144883.jpg,nature,"[3, 3, 3, 4, 3]",2
4460,4460,8529131622.jpg,urban,"[2, 3, 3, 3, 3]",2
10868,10868,6825860433.jpg,urban,"[3, 3, 3, 3, 3, 4]",2
6623,6623,6764492973.jpg,people,"[4, 4, 5, 3, 3]",3
13534,13534,419796506.jpg,urban,"[4, 3, 5, 4, 3, 4, 3, 3, 3, 3]",3
8490,8490,6155117015.jpg,people,"[3, 3, 3, 4, 3]",2
2735,2735,2952386417.jpg,nature,"[3, 3, 3, 4, 3]",2
5669,5669,5051151086.jpg,nature,"[4, 4, 3, 4, 5]",3
4988,4988,6910224290.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
12218,12218,5506071110.jpg,urban,"[3, 4, 4, 3, 4]",3
2378,2378,7538003108.jpg,people,"[3, 3, 3, 3, 4]",2
12020,12020,1027024665.jpg,nature,"[3, 3, 3, 3, 2]",2
4172,4172,7155015235.jpg,urban,"[3, 3, 3, 4, 3, 3, 3, 3]",2
8092,8092,3263389495.jpg,animals,"[4, 4, 3, 4, 4, 3, 3, 4, 4, 3]",3
13372,13372,3603629562.jpg,nature,"[3, 3, 4, 3, 3]",2
2103,2103,2580445947.jpg,nature,"[3, 3, 3, 3, 3]",2
3759,3759,8140519139.jpg,urban,"[4, 4, 4, 5, 5, 3]",3
10596,10596,7130445711.jpg,people,"[4, 3, 4, 3, 4]",3
1837,1837,2622658311.jpg,animals,"[4, 3, 4, 3, 3]",2
10908,10908,5345385525.jpg,people,"[3, 2, 2, 2, 2]",1
11288,11288,8234858279.jpg,people,"[4, 4, 4, 4, 4]",3
5710,5710,1355216527.jpg,nature,"[4, 4, 3, 3, 4]",3
8799,8799,5082436845.jpg,urban,"[5, 4, 3, 4, 2]",3
4500,4500,2545197033.jpg,animals,"[4, 2, 4, 4, 4]",3
1093,1093,753060250.jpg,people,"[3, 4, 5, 4, 3]",3
9797,9797,7172671689.jpg,nature,"[3, 4, 3, 3, 3]",2
6718,6718,5093080420.jpg,animals,"[4, 4, 4, 5, 4]",3
9942,9942,6778468506.jpg,people,"[3, 3, 3, 3, 3]",2
8960,8960,4163270596.jpg,urban,"[3, 3, 2, 2, 2]",1
160,160,8086562485.jpg,people,"[4, 4, 3, 4, 4]",3
203,203,5970969019.jpg,urban,"[3, 3, 3, 3, 3]",2
6483,6483,5855206464.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
3940,3940,182782455.jpg,people,"[2, 2, 2, 2, 2]",1
4933,4933,7866994658.jpg,people,"[4, 3, 4, 4, 5]",3
7647,7647,4551821887.jpg,urban,"[4, 5, 4, 3, 3]",3
1230,1230,2524649440.jpg,animals,"[3, 4, 3, 4, 5]",3
3046,3046,2211057359.jpg,animals,"[4, 4, 3, 4, 3, 4]",3
7957,7957,281767680.jpg,animals,"[5, 4, 3, 3, 3]",3
2915,2915,3749091071.jpg,nature,"[3, 4, 4, 4, 4, 4, 4, 3, 4, 4]",3
12332,12332,3763123495.jpg,people,"[4, 4, 3, 4, 3]",3
4251,4251,8024950187.jpg,people,"[4, 2, 5, 5, 4]",3
6111,6111,6392708151.jpg,nature,"[3, 3, 3, 3, 3]",2
6204,6204,8218252402.jpg,nature,"[3, 4, 4, 3, 3]",2
2725,2725,5049271089.jpg,people,"[5, 4, 4, 5, 3]",3
4290,4290,3659122344.jpg,nature,"[3, 3, 3, 3, 5]",2
4334,4334,5102555740.jpg,nature,"[3, 3, 3, 4, 4, 4]",3
383,383,4161630490.jpg,nature,"[3, 3, 3, 3, 3]",2
7485,7485,5266078261.jpg,nature,"[3, 3, 3, 4, 3]",2
4886,4886,4299482514.jpg,animals,"[3, 4, 3, 3, 3]",2
857,857,1469839169.jpg,nature,"[3, 3, 3, 3, 3]",2
370,370,443052074.jpg,nature,"[3, 3, 3, 3, 3]",2
6539,6539,8035305819.jpg,nature,"[3, 4, 4, 3, 3]",2
2561,2561,3705880537.jpg,nature,"[3, 4, 3, 3, 4, 4, 4, 4, 3, 4]",3
3801,3801,3640934556.jpg,nature,"[4, 3, 4, 3, 3, 4, 4, 4, 4, 3]",3
5455,5455,7648923430.jpg,people,"[3, 3, 3, 3, 3]",2
9216,9216,6254934048.jpg,urban,"[4, 3, 3, 3, 4]",2
11168,11168,6107292337.jpg,people,"[3, 3, 3, 3, 3]",2
6859,6859,291117011.jpg,nature,"[4, 4, 4, 3, 5, 4, 3, 4, 5, 4, 3, 3, 4, 3, 3]",3
9260,9260,8346775877.jpg,nature,"[4, 4, 3, 4, 3]",3
11792,11792,5701960445.jpg,people,"[3, 3, 4, 3, 3]",2
13043,13043,647420452.jpg,nature,"[4, 5, 5, 4, 4, 5, 5, 4, 5, 5]",4
5944,5944,7608077940.jpg,urban,"[3, 2, 2, 3, 3]",2
615,615,5822429189.jpg,people,"[3, 3, 3, 3, 2]",2
2575,2575,5941806820.jpg,nature,"[3, 3, 3, 3, 3]",2
53,53,5023164277.jpg,urban,"[3, 3, 3, 3, 3]",2
9694,9694,8350083452.jpg,urban,"[5, 5, 5, 4, 4]",4
3340,3340,1705163220.jpg,nature,"[2, 2, 2, 3, 2]",1
11854,11854,8084178225.jpg,nature,"[3, 2, 3, 3, 3]",2
13116,13116,5722262592.jpg,urban,"[3, 3, 3, 3, 3]",2
9156,9156,2387783422.jpg,urban,"[5, 4, 3, 4, 4]",3
9112,9112,7164444846.jpg,people,"[3, 4, 4, 4, 4]",3
5876,5876,7473355738.jpg,urban,"[4, 3, 5, 3, 3]",3
9248,9248,8104469120.jpg,urban,"[3, 4, 3, 5, 3, 4]",3
8995,8995,424511650.jpg,animals,"[4, 3, 4, 3, 4]",3
1812,1812,3574444938.jpg,people,"[3, 3, 3, 3, 3]",2
990,990,5036866720.jpg,nature,"[3, 3, 3, 5, 3]",2
9430,9430,2226095398.jpg,urban,"[4, 4, 3, 4, 4, 3, 4, 4, 3, 3]",3
12293,12293,286363982.jpg,animals,"[3, 3, 4, 3, 3]",2
8411,8411,5203833875.jpg,urban,"[3, 3, 3, 3, 5]",2
2942,2942,5606910556.jpg,nature,"[3, 2, 4, 3, 3]",2
3163,3163,3208894425.jpg,animals,"[2, 2, 2, 2, 2, 2]",1
4678,4678,8191671695.jpg,people,"[3, 3, 3, 4, 4]",2
2618,2618,5703398682.jpg,people,"[3, 3, 3, 3, 3]",2
3612,3612,481709416.jpg,nature,"[4, 4, 4, 4, 4]",3
8235,8235,3927419837.jpg,nature,"[2, 3, 3, 3, 3]",2
7871,7871,6477522769.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
10864,10864,3342085549.jpg,nature,"[3, 3, 3, 2, 3]",2
3792,3792,2140016617.jpg,animals,"[4, 3, 5, 3, 4]",3
9186,9186,5923884037.jpg,nature,"[3, 4, 3, 4, 4]",3
3439,3439,494184033.jpg,animals,"[3, 3, 5, 4, 4, 3]",3
1892,1892,6354973971.jpg,people,"[5, 3, 4, 3, 5]",3
13094,13094,8010038624.jpg,animals,"[3, 4, 4, 3, 3]",2
12673,12673,3665154984.jpg,nature,"[4, 4, 4, 4, 3]",3
5255,5255,4490447290.jpg,nature,"[3, 2, 3, 3, 3]",2
5167,5167,2515009456.jpg,animals,"[4, 4, 3, 4, 4, 4, 4, 4, 4, 4]",3
6460,6460,2110219415.jpg,animals,"[3, 3, 2, 3, 3, 3, 3, 3]",2
1505,1505,4365057088.jpg,urban,"[3, 3, 3, 4, 3, 3]",2
12251,12251,6399353967.jpg,people,"[3, 3, 3, 4, 4]",2
670,670,2045976464.jpg,nature,"[3, 2, 3, 3, 3]",2
897,897,117235001.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
3306,3306,6291019692.jpg,people,"[4, 3, 3, 4, 3]",2
8026,8026,5113836904.jpg,people,"[2, 3, 3, 2, 2]",1
6239,6239,8381417352.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]",2
2890,2890,3793743963.jpg,urban,"[4, 4, 4, 3, 4]",3
6003,6003,4089491724.jpg,urban,"[4, 3, 3, 3, 3, 3]",2
7739,7739,4780242710.jpg,nature,"[3, 4, 4, 4, 4, 3, 4, 2, 2, 4]",2
10358,10358,7706619668.jpg,nature,"[3, 4, 4, 3, 3, 4, 4, 3, 3, 5]",3
9845,9845,3130991522.jpg,animals,"[3, 4, 3, 4, 3]",2
8397,8397,5640890694.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
2,2,7358777592.jpg,people,"[4, 4, 4, 3, 2]",2
11949,11949,6883759324.jpg,nature,"[4, 3, 3, 3, 3]",2
6079,6079,3889648857.jpg,urban,"[3, 3, 3, 3, 3]",2
531,531,6967920914.jpg,nature,"[4, 5, 4, 4, 5]",3
11901,11901,4422995259.jpg,urban,"[3, 4, 3, 3, 3]",2
8181,8181,6685973279.jpg,people,"[3, 2, 3, 3, 3]",2
11754,11754,5295168465.jpg,people,"[3, 3, 3, 3, 3]",2
6476,6476,2995519488.jpg,nature,"[3, 3, 3, 3, 3]",2
12114,12114,5796344537.jpg,urban,"[5, 4, 5, 4, 5]",4
11514,11514,5278301210.jpg,animals,"[5, 4, 4, 4, 3]",3
8923,8923,4302316519.jpg,people,"[3, 3, 3, 3, 3]",2
3406,3406,5537777178.jpg,animals,"[3, 4, 4, 3, 4]",3
5991,5991,5240588625.jpg,nature,"[3, 3, 3, 2, 3]",2
6328,6328,8156271068.jpg,urban,"[4, 3, 4, 3, 3, 3, 4, 3, 3, 3]",2
9415,9415,133216775.jpg,people,"[3, 4, 3, 3, 3]",2
2565,2565,8437386126.jpg,animals,"[4, 4, 4, 3, 3]",3
2581,2581,4647623029.jpg,animals,"[3, 3, 3, 3, 3]",2
11099,11099,4312368355.jpg,animals,"[3, 3, 4, 3, 3]",2
8385,8385,3385070164.jpg,animals,"[3, 3, 4, 3, 3]",2
2607,2607,8026715453.jpg,urban,"[3, 4, 3, 5, 3]",3
9517,9517,7596556622.jpg,urban,"[4, 5, 3, 5, 5, 3, 3, 5, 3, 2, 4]",3
12866,12866,4267741166.jpg,people,"[4, 1, 2, 2, 2]",1
2104,2104,6747775295.jpg,animals,"[3, 4, 4, 5, 3]",3
12631,12631,2357526873.jpg,urban,"[4, 3, 4, 4, 3]",3
12180,12180,4968177548.jpg,nature,"[3, 4, 2, 3, 3, 3, 4, 4, 4, 3]",2
12433,12433,7114906839.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
4994,4994,2400270463.jpg,animals,"[4, 3, 4, 3, 3]",2
11491,11491,4688619775.jpg,nature,"[2, 3, 3, 3, 3]",2
5057,5057,4974314911.jpg,animals,"[3, 3, 3, 4, 3, 4, 4, 3, 4, 3]",2
658,658,3646991462.jpg,people,"[2, 2, 3, 3, 4]",2
4434,4434,6240338361.jpg,urban,"[3, 3, 2, 4, 3]",2
12899,12899,7615958878.jpg,urban,"[4, 3, 4, 3, 3]",2
3816,3816,8616978.jpg,urban,"[3, 3, 3, 3, 3]",2
6773,6773,6246933836.jpg,animals,"[5, 4, 5, 5, 4]",4
12803,12803,4125319989.jpg,nature,"[3, 3, 4, 4, 3]",2
7260,7260,8382117660.jpg,people,"[3, 3, 3, 2, 3]",2
3904,3904,5239143467.jpg,urban,"[3, 3, 4, 3, 3, 3]",2
12093,12093,5893932506.jpg,animals,"[5, 4, 4, 4, 3, 3, 4]",3
6811,6811,2319990311.jpg,animals,"[3, 3, 3, 4, 3, 3]",2
9790,9790,356715278.jpg,nature,"[4, 5, 3, 4, 3, 4, 3, 3, 4, 3]",3
3700,3700,6941364531.jpg,people,"[3, 3, 2, 3, 3]",2
10375,10375,2922457249.jpg,urban,"[3, 2, 2, 2, 3]",1
1788,1788,7023421827.jpg,urban,"[3, 3, 3, 2, 3]",2
11537,11537,4754204305.jpg,urban,"[4, 3, 4, 3, 3]",2
6314,6314,463819664.jpg,nature,"[5, 5, 5, 4, 4, 4, 4, 5, 5, 5, 4, 5, 5, 4, 5]",4
3645,3645,6627354791.jpg,animals,"[3, 3, 3, 3, 4]",2
1776,1776,5815554402.jpg,nature,"[2, 2, 4, 4, 4]",2
192,192,6382679681.jpg,nature,"[3, 3, 3, 3, 3]",2
9012,9012,7500268688.jpg,animals,"[4, 3, 4, 5, 4, 4]",3
9309,9309,7934553580.jpg,nature,"[3, 3, 3, 4, 3]",2
11684,11684,2861245373.jpg,people,"[3, 3, 3, 3, 3]",2
5388,5388,8440139660.jpg,urban,"[5, 4, 3, 4, 3]",3
9353,9353,2857532360.jpg,nature,"[3, 4, 4, 4, 4, 4, 4, 2, 2, 4]",3
4951,4951,6085478966.jpg,nature,"[3, 4, 5, 4, 5, 4, 4, 4, 3, 4]",3
2687,2687,4915077630.jpg,people,"[3, 2, 3, 3, 3]",2
4390,4390,81888079.jpg,nature,"[3, 3, 3, 4, 3]",2
4927,4927,8259709210.jpg,animals,"[4, 3, 4, 5, 4]",3
5552,5552,79871683.jpg,urban,"[3, 3, 3, 3, 4]",2
10607,10607,4575621083.jpg,nature,"[4, 3, 3, 3, 3]",2
238,238,2323561760.jpg,people,"[4, 4, 4, 4, 3]",3
12587,12587,2494164807.jpg,people,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 2]",2
9305,9305,4089545777.jpg,nature,"[3, 2, 5, 1, 3]",2
6901,6901,2215330574.jpg,people,"[4, 4, 3, 3, 3]",2
9939,9939,1016947674.jpg,nature,"[3, 3, 4, 3, 3]",2
13455,13455,6057061493.jpg,urban,"[4, 3, 4, 3, 1, 3]",2
13014,13014,6025787097.jpg,urban,"[3, 3, 3, 3, 3]",2
8640,8640,2408391562.jpg,nature,"[3, 4, 4, 4, 4]",3
5097,5097,4834450547.jpg,animals,"[4, 4, 4, 3, 4]",3
9825,9825,2579275111.jpg,animals,"[2, 4, 4, 5, 4]",3
10141,10141,53574726.jpg,nature,"[3, 3, 3, 3, 3]",2
9378,9378,3211121897.jpg,nature,"[3, 3, 3, 2, 2, 3, 3, 3, 3, 2]",2
3552,3552,6845821675.jpg,urban,"[4, 4, 3, 4, 4, 4, 5, 5, 5, 4]",3
13540,13540,8215565050.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
3360,3360,6225141702.jpg,people,"[3, 3, 3, 3, 3]",2
8328,8328,81456839.jpg,urban,"[3, 4, 3, 2, 3]",2
5628,5628,6931680985.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
7751,7751,8520433574.jpg,urban,"[5, 3, 3, 2, 2]",2
5783,5783,7302254148.jpg,urban,"[2, 3, 3, 4, 3]",2
4507,4507,4512182722.jpg,animals,"[3, 3, 4, 4, 3]",2
12167,12167,7902225170.jpg,animals,"[3, 3, 3, 3, 3]",2
146,146,2801071835.jpg,nature,"[2, 3, 3, 3, 3]",2
10021,10021,7583213426.jpg,animals,"[5, 5, 5, 4, 4, 3]",3
2294,2294,5342083378.jpg,urban,"[3, 3, 4, 4, 3]",2
7178,7178,23900433.jpg,people,"[5, 4, 4, 5, 4]",3
12953,12953,8114125686.jpg,urban,"[3, 3, 3, 3, 3]",2
11584,11584,3926967011.jpg,urban,"[3, 2, 3, 3, 4]",2
12873,12873,4768934524.jpg,nature,"[3, 3, 3, 3, 3]",2
11281,11281,6928886432.jpg,people,"[3, 4, 3, 3, 4]",2
8690,8690,6635848707.jpg,animals,"[4, 4, 3, 4, 4]",3
7081,7081,8148476288.jpg,people,"[3, 3, 4, 3, 3]",2
4733,4733,2516717578.jpg,urban,"[3, 3, 3, 3, 3]",2
8912,8912,5112203850.jpg,people,"[4, 4, 5, 3, 4]",3
4384,4384,6897028789.jpg,people,"[4, 4, 3, 4, 4]",3
9321,9321,6935442304.jpg,urban,"[3, 3, 4, 3, 5]",3
12454,12454,2314276867.jpg,people,"[3, 3, 2, 2, 3]",2
10498,10498,2312039503.jpg,people,"[3, 2, 3, 2, 2]",1
4545,4545,3694908634.jpg,nature,"[3, 3, 3, 3, 3]",2
596,596,604842719.jpg,animals,"[4, 3, 4, 4, 3]",3
12350,12350,3427901066.jpg,urban,"[3, 2, 4, 4, 4, 3]",2
9565,9565,7672476598.jpg,nature,"[3, 3, 3, 3, 3]",2
5164,5164,7291658142.jpg,people,"[3, 3, 3, 3, 3]",2
12425,12425,5877653839.jpg,nature,"[4, 3, 3, 3, 3]",2
1647,1647,3520857841.jpg,nature,"[3, 3, 3, 3, 3]",2
6815,6815,277441126.jpg,nature,"[3, 4, 4, 3, 4]",3
2700,2700,5884943723.jpg,people,"[2, 3, 2, 2, 2]",1
1700,1700,5213041970.jpg,urban,"[3, 4, 3, 3, 3, 3]",2
2773,2773,3702692822.jpg,nature,"[3, 3, 3, 3, 3]",2
6968,6968,6042992565.jpg,people,"[3, 3, 3, 3, 3]",2
8143,8143,6044585820.jpg,nature,"[3, 2, 3, 3, 3]",2
6219,6219,1348978965.jpg,people,"[4, 3, 4, 4, 3]",3
86,86,3375627860.jpg,urban,"[3, 3, 3, 4, 3]",2
11141,11141,4651226719.jpg,people,"[5, 4, 3, 3, 4]",3
11112,11112,2238477.jpg,animals,"[3, 4, 4, 3, 3, 4]",3
11891,11891,2840277911.jpg,people,"[3, 3, 3, 3, 3]",2
2594,2594,8193827008.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
1029,1029,7005139926.jpg,nature,"[3, 4, 4, 3, 3]",2
136,136,5969791519.jpg,urban,"[3, 3, 3, 3, 3]",2
6972,6972,6224807010.jpg,animals,"[3, 3, 3, 3, 5]",2
7024,7024,592013696.jpg,urban,"[4, 4, 5, 4, 3]",3
2854,2854,6292385312.jpg,people,"[5, 5, 4, 5, 5]",4
1200,1200,5997328245.jpg,animals,"[3, 2, 3, 2, 3]",2
6121,6121,6852956827.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
8758,8758,1462745925.jpg,people,"[3, 3, 3, 3, 3]",2
10466,10466,2955764434.jpg,nature,"[3, 3, 3, 3, 3]",2
6296,6296,7176071605.jpg,nature,"[3, 3, 3, 2, 3]",2
3927,3927,6006655564.jpg,urban,"[3, 3, 3, 3, 3]",2
11995,11995,6978906973.jpg,urban,"[3, 3, 3, 3, 3]",2
8468,8468,3584699935.jpg,nature,"[3, 4, 3, 3, 3]",2
3606,3606,5847074462.jpg,urban,"[3, 3, 3, 3, 3]",2
12108,12108,8247208184.jpg,animals,"[4, 5, 3, 5, 4, 4]",3
2330,2330,2410842924.jpg,nature,"[4, 3, 4, 3, 4, 3, 3, 3, 3, 4]",2
2187,2187,5007008029.jpg,people,"[4, 3, 3, 4, 3, 3, 3, 3, 3, 2]",2
195,195,5049256137.jpg,urban,"[4, 5, 5, 4, 4]",3
5059,5059,508734296.jpg,people,"[3, 3, 3, 3, 4]",2
802,802,3875967196.jpg,urban,"[3, 3, 3, 3, 3, 4, 4]",2
2668,2668,3995272564.jpg,urban,"[3, 5, 4, 5, 3]",3
241,241,4081036390.jpg,nature,"[3, 4, 3, 5, 3]",3
2068,2068,6149362143.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
9359,9359,6885861965.jpg,people,"[3, 4, 3, 2, 4]",2
11889,11889,7019409937.jpg,urban,"[3, 4, 3, 3, 3]",2
644,644,2405020390.jpg,nature,"[2, 3, 3, 3, 3]",2
9116,9116,5700103707.jpg,animals,"[4, 4, 3, 4, 4]",3
5103,5103,5346882565.jpg,people,"[2, 3, 2, 2, 3]",1
1637,1637,29229779.jpg,animals,"[4, 4, 3, 4, 4]",3
7552,7552,199527899.jpg,nature,"[4, 3, 4, 3, 3]",2
8312,8312,3495152065.jpg,people,"[3, 3, 3, 3, 3]",2
3074,3074,4372873076.jpg,animals,"[4, 4, 4, 3, 4, 4, 4]",3
9014,9014,3289457051.jpg,people,"[3, 3, 3, 3, 3]",2
7296,7296,5345386663.jpg,people,"[3, 2, 3, 3, 3, 3, 2, 2, 2, 2]",1
3278,3278,523499111.jpg,urban,"[3, 4, 5, 4, 3]",3
8003,8003,4302689699.jpg,nature,"[4, 4, 4, 3, 3]",3
4970,4970,5733632502.jpg,urban,"[3, 3, 4, 4, 3, 3, 3, 3, 4, 3]",2
13514,13514,3934675380.jpg,urban,"[3, 3, 3, 4, 3, 3]",2
8326,8326,6437843069.jpg,animals,"[4, 4, 5, 4, 4]",3
6915,6915,2844012888.jpg,animals,"[4, 3, 4, 3, 4]",3
10825,10825,5346877881.jpg,people,"[2, 2, 2, 2, 3]",1
7829,7829,4163641336.jpg,urban,"[3, 3, 3, 2, 3, 2, 3, 2, 3, 2]",2
62,62,778431470.jpg,urban,"[3, 3, 3, 3, 3]",2
10752,10752,4976761672.jpg,animals,"[4, 4, 5, 5, 1]",3
10802,10802,4682096463.jpg,animals,"[4, 5, 4, 4, 4, 4]",3
9940,9940,188984504.jpg,animals,"[3, 3, 3, 2, 2, 3, 3, 3, 2, 3]",2
9839,9839,4239362780.jpg,animals,"[3, 4, 4, 4, 4]",3
679,679,3148645390.jpg,urban,"[5, 3, 4, 3, 4]",3
2041,2041,5493162546.jpg,nature,"[4, 4, 3, 4, 5]",3
8933,8933,3489870329.jpg,nature,"[3, 3, 3, 3, 2]",2
5307,5307,5529938352.jpg,people,"[4, 3, 3, 4, 3]",2
10094,10094,3197983800.jpg,nature,"[3, 3, 3, 4, 4]",2
3641,3641,3102318851.jpg,nature,"[3, 4, 2, 2, 3]",2
11221,11221,8058482541.jpg,people,"[4, 4, 4, 4, 5, 3, 2, 4, 4, 3]",3
11066,11066,531592540.jpg,nature,"[5, 3, 3, 4, 3]",3
3258,3258,4279834187.jpg,urban,"[3, 3, 4, 3, 3]",2
1873,1873,4298565942.jpg,animals,"[2, 3, 3, 2, 3]",2
4744,4744,26385534.jpg,nature,"[2, 3, 2, 4, 3, 3, 4, 4, 2, 2]",2
2912,2912,8179582919.jpg,nature,"[3, 3, 3, 2, 2, 2, 3, 3, 2, 5]",2
4027,4027,4207592054.jpg,urban,"[2, 2, 2, 3, 2, 3]",1
5488,5488,150697503.jpg,animals,"[3, 3, 3, 3, 3]",2
11730,11730,2371070969.jpg,urban,"[3, 3, 3, 3, 3]",2
8024,8024,4925212316.jpg,nature,"[3, 3, 3, 4, 4]",2
7786,7786,2483067828.jpg,animals,"[5, 3, 3, 4, 3]",3
12566,12566,8358291694.jpg,animals,"[4, 4, 4, 5, 4]",3
6864,6864,6987764057.jpg,urban,"[4, 3, 3, 3, 3]",2
489,489,6460859771.jpg,urban,"[3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3]",2
8685,8685,5401763113.jpg,animals,"[4, 4, 4, 3, 3]",3
690,690,4109908871.jpg,animals,"[3, 3, 3, 3, 4, 3]",2
602,602,4956171513.jpg,animals,"[2, 2, 2, 2, 2, 2]",1
1014,1014,6047258500.jpg,urban,"[3, 3, 4, 3, 3]",2
869,869,103884007.jpg,people,"[3, 3, 4, 3, 3]",2
1993,1993,8268543353.jpg,people,"[3, 3, 3, 2, 2]",2
7610,7610,4266971579.jpg,animals,"[5, 4, 4, 5, 5]",4
5283,5283,8310596072.jpg,urban,"[4, 3, 3, 3, 3]",2
4370,4370,6121426104.jpg,people,"[4, 3, 3, 3, 3]",2
1361,1361,8472808206.jpg,nature,"[2, 2, 3, 2, 3]",1
1526,1526,2514722367.jpg,urban,"[4, 3, 3, 3, 3]",2
1629,1629,5362424860.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
1551,1551,3448634042.jpg,urban,"[4, 3, 3, 2, 3]",2
9718,9718,8392058824.jpg,urban,"[3, 3, 3, 3, 3]",2
13161,13161,4483947102.jpg,animals,"[3, 3, 3, 3, 2, 3, 3]",2
1337,1337,3536106969.jpg,nature,"[5, 4, 5, 4, 5]",4
3901,3901,3774650595.jpg,people,"[3, 3, 3, 3, 4, 3, 3, 3, 4, 5]",2
5041,5041,3889243610.jpg,nature,"[3, 3, 4, 3, 3, 3, 4, 4, 4, 4]",3
8252,8252,4547929637.jpg,people,"[5, 5, 5, 5, 5]",4
9931,9931,2701155029.jpg,animals,"[3, 3, 3, 3, 3]",2
5039,5039,7270683060.jpg,nature,"[3, 3, 3, 3, 3]",2
2346,2346,3112113117.jpg,people,"[4, 3, 3, 3, 3]",2
12615,12615,3603633581.jpg,people,"[3, 4, 3, 3, 3]",2
5485,5485,2168632323.jpg,nature,"[4, 3, 3, 4, 3]",2
12049,12049,2602036801.jpg,urban,"[5, 4, 5, 4, 4]",3
5694,5694,8051161881.jpg,nature,"[4, 3, 3, 4, 4, 3, 4, 4, 3, 3]",3
5119,5119,2677984401.jpg,animals,"[3, 2, 3, 3, 3]",2
5166,5166,7411830348.jpg,urban,"[4, 4, 4, 3, 3]",3
1134,1134,6155598240.jpg,people,"[4, 3, 4, 4, 4]",3
8342,8342,2623710923.jpg,nature,"[3, 3, 3, 3, 3, 4, 3, 3, 3, 3]",2
9441,9441,7527917334.jpg,nature,"[5, 4, 3, 4, 4, 3, 5, 4, 5, 4]",3
4017,4017,5003743878.jpg,nature,"[3, 3, 4, 3, 3]",2
10059,10059,2786404846.jpg,nature,"[3, 3, 3, 3, 3]",2
2424,2424,5389682650.jpg,people,"[4, 4, 4, 3, 4]",3
4138,4138,2374398832.jpg,animals,"[3, 4, 3, 3, 3]",2
859,859,5352438740.jpg,people,"[4, 4, 5, 4, 3]",3
2962,2962,7151302797.jpg,people,"[4, 4, 3, 4, 4]",3
8089,8089,8317557988.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 3]",2
11570,11570,6697937801.jpg,nature,"[2, 2, 2, 3, 2]",1
10509,10509,6080803504.jpg,nature,"[3, 3, 5, 3, 3]",2
12800,12800,2961268049.jpg,animals,"[3, 4, 3, 4, 3]",2
11527,11527,3661630959.jpg,animals,"[3, 3, 2, 4, 2]",2
1364,1364,7325269716.jpg,urban,"[3, 4, 5, 3, 3]",3
12006,12006,4975256648.jpg,nature,"[4, 3, 2, 4, 3]",2
1779,1779,1351784503.jpg,nature,"[3, 3, 3, 3, 4]",2
11712,11712,3323037563.jpg,animals,"[4, 3, 3, 3, 3, 4, 3, 4, 4, 4, 4, 4]",3
2101,2101,2802985279.jpg,urban,"[3, 3, 4, 3, 3]",2
1818,1818,6796948685.jpg,urban,"[3, 3, 3, 3, 3]",2
369,369,46822616.jpg,nature,"[3, 3, 4, 3, 2]",2
4937,4937,8084959476.jpg,nature,"[3, 3, 4, 4, 3]",2
5285,5285,8247091321.jpg,nature,"[3, 3, 3, 3, 4, 2, 2, 4, 4, 3]",2
8367,8367,5419017083.jpg,animals,"[3, 3, 3, 3, 3]",2
11010,11010,5530166011.jpg,animals,"[3, 3, 4, 3, 4]",2
7071,7071,249932384.jpg,people,"[3, 3, 4, 3, 3]",2
2093,2093,8110641825.jpg,urban,"[4, 5, 5, 4, 5]",4
7817,7817,8038696844.jpg,animals,"[3, 3, 3, 3, 3]",2
1920,1920,6427541757.jpg,urban,"[3, 3, 3, 3, 3]",2
