,img_name,category,beauty_scores,score
11038,3534690224.jpg,nature,"[3, 4, 3, 3, 3]",2
11039,293439155.jpg,nature,"[3, 3, 3, 3, 3]",2
11040,3775330315.jpg,nature,"[3, 3, 3, 3, 3]",2
11041,6969256481.jpg,nature,"[3, 3, 3, 3, 3]",2
11042,111184510.jpg,people,"[4, 4, 4, 4, 3]",3
11043,6916173386.jpg,people,"[3, 4, 3, 4, 5]",3
11044,8081466807.jpg,nature,"[4, 4, 4, 4, 4, 4, 5, 5, 3, 5]",3
11045,3381416906.jpg,nature,"[4, 4, 4, 3, 4, 4, 4, 4, 4, 4]",3
11046,8365329974.jpg,people,"[4, 3, 4, 5, 4, 4, 5, 3, 5, 4]",3
11047,8507750278.jpg,people,"[3, 3, 3, 3, 2]",2
11048,1777763410.jpg,people,"[4, 3, 4, 3, 4, 3, 3, 3, 4, 4]",3
11049,3007076657.jpg,urban,"[4, 3, 3, 3, 3]",2
11050,4089141327.jpg,urban,"[4, 4, 4, 4, 4, 4]",3
11051,194777062.jpg,animals,"[4, 4, 4, 4, 5]",3
11052,2246761212.jpg,urban,"[3, 4, 3, 3, 3, 3, 3, 3, 3, 3]",2
11053,6929031469.jpg,nature,"[3, 4, 3, 3, 3]",2
11054,7819391528.jpg,urban,"[3, 3, 4, 4, 3]",2
11055,8116178062.jpg,people,"[5, 3, 4, 3, 4, 3, 4, 4, 4, 4]",3
11056,1440048435.jpg,urban,"[3, 3, 4, 4, 3]",2
11057,6467606511.jpg,animals,"[4, 4, 4, 4, 4]",3
11058,5893890790.jpg,urban,"[4, 4, 3, 3, 4]",3
11059,3138679204.jpg,urban,"[3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2]",2
11060,3720010498.jpg,nature,"[4, 3, 4, 4, 4, 3, 3, 3, 4, 4]",3
11061,3655855853.jpg,urban,"[4, 4, 4, 4, 4]",3
11062,2834394741.jpg,nature,"[3, 4, 4, 4, 4]",3
11063,8443317933.jpg,urban,"[2, 2, 4, 3, 3]",2
11064,5545238822.jpg,people,"[3, 2, 3, 3, 2]",2
11065,5456653027.jpg,animals,"[3, 4, 3, 4, 4]",3
11066,531592540.jpg,nature,"[5, 3, 3, 4, 3]",3
11067,21206243.jpg,people,"[3, 2, 2, 4, 3]",2
11068,2691294119.jpg,animals,"[4, 3, 3, 4, 3]",2
11069,89655244.jpg,people,"[2, 2, 3, 2, 2]",1
11070,3139290355.jpg,people,"[2, 2, 2, 2, 1, 2, 2, 3, 2, 1]",1
11071,6892924313.jpg,animals,"[4, 5, 4, 4, 4, 3, 4, 5, 4, 4]",3
11072,5798039440.jpg,people,"[4, 4, 4, 3, 5]",3
11073,4144039688.jpg,urban,"[3, 3, 4, 3, 3, 3]",2
11074,6259951173.jpg,nature,"[3, 5, 3, 2, 3]",2
11075,3292332340.jpg,animals,"[4, 4, 4, 3, 4]",3
11076,5225587906.jpg,animals,"[3, 4, 3, 3, 4]",2
11077,5231674711.jpg,urban,"[4, 3, 4, 4, 4]",3
11078,4840344541.jpg,nature,"[4, 3, 4, 3, 4]",3
11079,247567557.jpg,animals,"[4, 3, 3, 3, 2, 3, 3, 2, 4, 3]",2
11080,6080606672.jpg,urban,"[4, 3, 4, 4, 3]",3
11081,158575495.jpg,animals,"[3, 2, 5, 4, 3]",2
11082,5553240325.jpg,urban,"[3, 3, 3, 3, 3]",2
11083,8389585662.jpg,nature,"[3, 4, 4, 3, 2, 5, 4, 4, 4, 5]",3
11084,5052109475.jpg,urban,"[3, 3, 3, 3, 3]",2
11085,4338318506.jpg,animals,"[3, 3, 4, 3, 3]",2
11086,5358549373.jpg,animals,"[3, 3, 4, 4, 3]",2
11087,116767503.jpg,urban,"[4, 3, 3, 5, 3, 5]",3
11088,4943968485.jpg,nature,"[2, 3, 2, 2, 2]",1
11089,5650813804.jpg,nature,"[4, 2, 3, 3, 4]",2
11090,5165604487.jpg,animals,"[3, 2, 3, 2, 3, 3]",2
11091,5907949697.jpg,nature,"[3, 4, 3, 4, 3]",2
11092,5451122613.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
11093,268011846.jpg,people,"[4, 3, 4, 4, 5, 3, 4, 3, 4, 4]",3
11094,2696732238.jpg,nature,"[3, 3, 3, 3, 3]",2
11095,6809846923.jpg,people,"[3, 3, 3, 3, 3]",2
11096,4195700206.jpg,nature,"[3, 3, 3, 3, 3]",2
11097,2166243887.jpg,nature,"[3, 2, 2, 3, 3]",2
11098,7347510912.jpg,urban,"[5, 4, 5, 4, 4]",3
11099,4312368355.jpg,animals,"[3, 3, 4, 3, 3]",2
11100,2273528613.jpg,nature,"[3, 3, 4, 3, 4, 3]",2
11101,8431848370.jpg,nature,"[3, 3, 3, 3, 3]",2
11102,8426851512.jpg,urban,"[5, 4, 4, 4, 4, 4]",3
11103,3076160995.jpg,people,"[4, 3, 3, 3, 2]",2
11104,1105721497.jpg,nature,"[4, 3, 5, 4, 3]",3
11105,6262918483.jpg,urban,"[3, 3, 4, 3, 3]",2
11106,7044679097.jpg,nature,"[3, 3, 3, 3, 3]",2
11107,6998923350.jpg,nature,"[3, 3, 4, 4, 4]",3
11108,4075852768.jpg,animals,"[4, 3, 3, 5, 3]",3
11109,2166075277.jpg,people,"[3, 2, 3, 3, 3]",2
11110,7680106090.jpg,animals,"[4, 4, 3, 3, 3]",2
11111,6392813107.jpg,urban,"[3, 3, 2, 2, 2, 2, 3, 3, 2, 2, 4]",2
11112,2238477.jpg,animals,"[3, 4, 4, 3, 3, 4]",3
11113,8416763166.jpg,animals,"[4, 4, 4, 4, 4]",3
11114,1234762031.jpg,urban,"[3, 3, 3, 3, 2, 3]",2
11115,2966390369.jpg,nature,"[3, 3, 3, 4, 3]",2
11116,5224972355.jpg,urban,"[3, 3, 2, 3, 3]",2
11117,4150002461.jpg,animals,"[5, 4, 5, 5, 3]",3
11118,6018454172.jpg,nature,"[3, 3, 3, 3, 4]",2
11119,5037703331.jpg,animals,"[4, 4, 4, 4, 4, 3, 4]",3
11120,2630360113.jpg,animals,"[4, 3, 5, 3, 3, 4]",3
11121,5505769655.jpg,people,"[3, 4, 3, 2, 3]",2
11122,975824321.jpg,nature,"[3, 3, 3, 3, 3]",2
11123,3067266568.jpg,nature,"[3, 3, 3, 2, 4, 3, 3, 3, 3, 3]",2
11124,4399295094.jpg,nature,"[5, 4, 5, 5, 4]",4
11125,8156027326.jpg,urban,"[3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3]",2
11126,5546417019.jpg,nature,"[2, 5, 3, 3, 3]",2
11127,8498376019.jpg,animals,"[3, 3, 4, 3, 4]",2
11128,26996773.jpg,nature,"[2, 2, 3, 3, 2]",1
11129,3913861941.jpg,urban,"[3, 3, 3, 3, 4, 3]",2
11130,8439220237.jpg,people,"[3, 3, 4, 4, 3]",2
11131,3588776711.jpg,animals,"[3, 3, 3, 4, 3, 4, 3, 3, 3, 3]",2
11132,3315654039.jpg,animals,"[3, 4, 4, 3, 4]",3
11133,5423736694.jpg,urban,"[3, 3, 2, 3, 3]",2
11134,249307851.jpg,nature,"[3, 3, 3, 2, 2]",2
11135,6990443666.jpg,people,"[4, 4, 3, 4, 3]",3
11136,5343859250.jpg,nature,"[3, 4, 3, 2, 3]",2
11137,1562408813.jpg,urban,"[4, 3, 4, 3, 3]",2
11138,4366181062.jpg,nature,"[3, 3, 3, 3, 3]",2
11139,6806277313.jpg,urban,"[3, 3, 3, 3, 2]",2
11140,4252818205.jpg,people,"[2, 3, 2, 3, 3, 2, 2, 3, 3, 3]",2
11141,4651226719.jpg,people,"[5, 4, 3, 3, 4]",3
11142,2137644793.jpg,people,"[3, 2, 3, 3, 3]",2
11143,2481678672.jpg,nature,"[3, 3, 3, 4, 3]",2
11144,4855295240.jpg,animals,"[3, 4, 4, 3, 4]",3
11145,5684595639.jpg,animals,"[4, 5, 5, 4, 5, 4, 4]",3
11146,4691577823.jpg,animals,"[3, 3, 3, 3, 3]",2
11147,2660799652.jpg,animals,"[4, 3, 4, 4, 3]",3
11148,2599734454.jpg,urban,"[5, 3, 3, 3, 3, 4, 4]",3
11149,871979719.jpg,animals,"[2, 2, 2, 3, 2, 2]",1
11150,6050472040.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",2
11151,8149126460.jpg,nature,"[3, 3, 3, 3, 3]",2
11152,6741434167.jpg,nature,"[3, 4, 3, 3, 3]",2
11153,6088032527.jpg,nature,"[4, 3, 5, 4, 3]",3
11154,6048135065.jpg,urban,"[4, 3, 3, 2, 4]",2
11155,5029314270.jpg,nature,"[3, 3, 3, 3, 3]",2
11156,5346878337.jpg,people,"[3, 4, 3, 3, 4]",2
11157,5188111784.jpg,urban,"[3, 3, 3, 3, 3, 4, 3, 3, 3, 3]",2
11158,3591972947.jpg,urban,"[5, 3, 3, 3, 3]",2
11159,4259933727.jpg,nature,"[3, 3, 3, 3, 4]",2
11160,3947671046.jpg,urban,"[3, 4, 3, 2, 2]",2
11161,6090257925.jpg,animals,"[3, 4, 4, 3, 2]",2
11162,4362739811.jpg,nature,"[4, 4, 4, 4, 3]",3
11163,7117723263.jpg,people,"[3, 2, 2, 2, 3]",1
11164,2219774958.jpg,nature,"[4, 5, 5, 5, 5]",4
11165,5994116780.jpg,people,"[4, 4, 4, 4, 4, 3, 4, 5, 3, 4]",3
11166,5456878980.jpg,nature,"[4, 3, 3, 3, 3]",2
11167,13205125.jpg,animals,"[2, 2, 2, 3, 2]",1
11168,6107292337.jpg,people,"[3, 3, 3, 3, 3]",2
11169,129202009.jpg,nature,"[3, 2, 3, 3, 4]",2
11170,8375706364.jpg,people,"[5, 4, 4, 4, 4]",3
11171,1199577071.jpg,nature,"[3, 3, 4, 3, 5]",3
11172,8427643444.jpg,animals,"[4, 4, 4, 4, 4, 4, 4]",3
11173,4161320816.jpg,people,"[2, 2, 2, 3, 2]",1
11174,4749085282.jpg,nature,"[3, 3, 2, 3, 3]",2
11175,1649747342.jpg,people,"[1, 2, 2, 2, 2]",1
11176,3601493412.jpg,people,"[4, 4, 3, 3, 4, 4, 3, 4, 3, 3]",3
11177,31428688.jpg,animals,"[3, 3, 3, 4, 4]",2
11178,2050011317.jpg,animals,"[3, 3, 2, 2, 2]",1
11179,4724019491.jpg,urban,"[3, 3, 3, 3, 3]",2
11180,3753038139.jpg,nature,"[3, 3, 4, 4, 3]",2
11181,2189415425.jpg,animals,"[3, 3, 3, 3, 3]",2
11182,2702998679.jpg,nature,"[3, 3, 3, 3, 4]",2
11183,5929954616.jpg,animals,"[4, 3, 3, 3, 3]",2
11184,8469355180.jpg,people,"[3, 3, 3, 3, 3]",2
11185,8336285353.jpg,people,"[2, 4, 2, 4, 5]",2
11186,4537436620.jpg,nature,"[3, 2, 2, 3, 3]",2
11187,6296912670.jpg,people,"[3, 4, 4, 3, 3]",2
11188,5174052474.jpg,nature,"[3, 3, 4, 3, 4]",2
11189,122050933.jpg,people,"[1, 1, 1, 2, 2, 1, 1, 1, 2, 1]",0
11190,177123223.jpg,urban,"[4, 5, 5, 4, 4, 4, 4, 4, 4, 4]",3
11191,5617669369.jpg,urban,"[3, 4, 4, 4, 4]",3
11192,4600546375.jpg,animals,"[3, 4, 3, 3, 3]",2
11193,3925246064.jpg,urban,"[3, 3, 3, 3, 3]",2
11194,3580463307.jpg,urban,"[3, 3, 3, 3, 3]",2
11195,2077956449.jpg,people,"[3, 2, 3, 3, 3]",2
11196,5158194311.jpg,animals,"[4, 3, 3, 3, 3, 2, 3, 3, 2, 4]",2
11197,8127535924.jpg,people,"[4, 5, 4, 4, 4]",3
11198,364429984.jpg,urban,"[3, 3, 3, 3, 3]",2
11199,5454527607.jpg,animals,"[4, 4, 4, 5, 4, 3, 4, 4, 5, 5]",3
11200,5686680546.jpg,people,"[1, 2, 3, 1, 3]",1
11201,6351705417.jpg,urban,"[3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3]",2
11202,2907520128.jpg,animals,"[4, 5, 3, 4, 3]",3
11203,3939582718.jpg,nature,"[2, 4, 2, 3, 2]",2
11204,7867680146.jpg,nature,"[4, 3, 3, 3, 3]",2
11205,5245297273.jpg,urban,"[3, 3, 4, 4, 3]",2
11206,4582151499.jpg,urban,"[3, 3, 4, 4, 3, 4, 3, 4, 4, 4]",3
11207,4782567841.jpg,animals,"[3, 3, 3, 3, 3]",2
11208,4444291348.jpg,animals,"[4, 4, 2, 5, 4]",3
11209,3475579719.jpg,people,"[1, 2, 2, 2, 2]",1
11210,2718566202.jpg,urban,"[3, 3, 3, 3, 3]",2
11211,7563562268.jpg,urban,"[4, 3, 3, 4, 3, 4, 4, 4, 4, 4]",3
11212,6673933945.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
11213,2615231317.jpg,animals,"[3, 4, 3, 4, 4]",3
11214,3918960262.jpg,nature,"[4, 4, 3, 4, 3, 3, 3, 4, 3, 3]",2
11215,256746151.jpg,nature,"[3, 3, 3, 3, 3]",2
11216,8232393344.jpg,animals,"[3, 3, 3, 3, 4]",2
11217,2926788925.jpg,animals,"[3, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3]",2
11218,7067417037.jpg,urban,"[4, 3, 3, 4, 3, 3, 4]",2
11219,5560379797.jpg,urban,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",2
11220,7029147515.jpg,urban,"[3, 3, 3, 4, 3]",2
11221,8058482541.jpg,people,"[4, 4, 4, 4, 5, 3, 2, 4, 4, 3]",3
11222,2208770170.jpg,nature,"[3, 3, 3, 3, 2]",2
11223,8095146720.jpg,nature,"[2, 2, 2, 2, 2]",1
11224,2957991303.jpg,nature,"[3, 3, 3, 4, 3]",2
11225,3832217039.jpg,people,"[4, 4, 3, 4, 4]",3
11226,6298202026.jpg,people,"[4, 3, 3, 4, 4]",3
11227,6824412115.jpg,urban,"[4, 4, 4, 4, 4, 4]",3
11228,180901746.jpg,nature,"[3, 3, 3, 3, 3]",2
11229,8392915643.jpg,urban,"[2, 1, 2, 2, 1]",1
11230,7378750294.jpg,urban,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 4]",2
11231,2576889850.jpg,urban,"[3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3]",2
11232,5511210350.jpg,nature,"[3, 3, 3, 4, 4]",2
11233,4990996683.jpg,animals,"[3, 4, 4, 4, 3]",3
11234,8099857428.jpg,people,"[3, 2, 3, 2, 2]",1
11235,2116342691.jpg,people,"[3, 3, 3, 3, 3]",2
11236,1137307845.jpg,urban,"[4, 3, 5, 4, 4, 3]",3
11237,8452016643.jpg,people,"[3, 4, 4, 3, 4, 3, 3, 4, 3, 3]",2
11238,2459724341.jpg,people,"[3, 3, 4, 3, 4]",2
11239,6186312668.jpg,nature,"[4, 3, 3, 2, 3]",2
11240,5366606047.jpg,people,"[3, 3, 3, 4, 3]",2
11241,616570941.jpg,animals,"[3, 3, 3, 3, 4]",2
11242,7330496202.jpg,animals,"[4, 4, 4, 4, 5]",3
11243,2200306032.jpg,animals,"[3, 4, 4, 3, 4]",3
11244,1083584475.jpg,animals,"[4, 3, 3, 4, 3]",2
11245,7542485118.jpg,urban,"[3, 4, 3, 3, 4]",2
11246,2207257172.jpg,urban,"[4, 3, 3, 4, 3, 3, 2, 4, 3, 4, 3]",2
11247,869942883.jpg,urban,"[4, 4, 4, 4, 5]",3
11248,529762012.jpg,animals,"[3, 2, 3, 3, 3]",2
11249,8343328161.jpg,animals,"[4, 3, 4, 4, 3]",3
11250,45390395.jpg,nature,"[3, 3, 3, 3, 3, 3]",2
11251,4208666827.jpg,people,"[3, 3, 4, 3, 2]",2
11252,7718650108.jpg,urban,"[3, 3, 4, 3, 3]",2
11253,7389868738.jpg,nature,"[3, 3, 3, 4, 3]",2
11254,2447322.jpg,nature,"[4, 3, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4]",3
11255,4676155491.jpg,animals,"[4, 4, 3, 4, 4]",3
11256,7354999812.jpg,urban,"[4, 4, 3, 4, 3, 2]",2
11257,6296598333.jpg,animals,"[4, 3, 3, 4, 4, 4, 4]",3
11258,1396963096.jpg,urban,"[3, 3, 3, 3, 3, 2]",2
11259,5017593954.jpg,animals,"[3, 3, 4, 3, 3, 3, 3, 3, 3, 3]",2
11260,5883323407.jpg,nature,"[4, 4, 3, 4, 4]",3
11261,2850801661.jpg,animals,"[3, 4, 4, 3, 4]",3
11262,6119834470.jpg,people,"[3, 4, 3, 3, 3]",2
11263,5603116732.jpg,animals,"[3, 3, 3, 3, 3]",2
11264,2996332827.jpg,nature,"[3, 3, 3, 3, 2]",2
11265,4730826279.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 4]",2
11266,16946768.jpg,nature,"[3, 3, 2, 5, 3, 4, 3, 4, 4, 3]",2
11267,7710637564.jpg,nature,"[3, 3, 4, 2, 3, 3, 3, 4, 4, 3]",2
11268,165292659.jpg,nature,"[3, 3, 3, 4, 4]",2
11269,1281000602.jpg,animals,"[3, 3, 3, 3, 3]",2
11270,3532340427.jpg,urban,"[4, 5, 5, 4, 5, 4, 5, 5, 4, 4]",3
11271,8255517509.jpg,animals,"[5, 5, 5, 5, 5, 5, 5, 4, 4, 5]",4
11272,1397402189.jpg,urban,"[3, 3, 3, 3, 3]",2
11273,454776951.jpg,urban,"[4, 3, 3, 3, 2, 3, 3, 4, 3, 3]",2
11274,2858084416.jpg,nature,"[3, 4, 3, 3, 3]",2
11275,3849197565.jpg,nature,"[3, 3, 3, 4, 3]",2
11276,3482263600.jpg,nature,"[3, 4, 3, 3, 3]",2
11277,8444956998.jpg,urban,"[4, 2, 4, 4, 3, 3, 5, 1, 4, 4]",2
11278,508156863.jpg,animals,"[3, 3, 3, 4, 3, 3]",2
11279,5534313899.jpg,people,"[4, 4, 4, 4, 4]",3
11280,7819847754.jpg,urban,"[3, 3, 4, 3, 3]",2
11281,6928886432.jpg,people,"[3, 4, 3, 3, 4]",2
11282,2120611255.jpg,urban,"[3, 3, 3, 3, 3]",2
11283,6228308778.jpg,people,"[3, 3, 3, 5, 3]",2
11284,2167578885.jpg,urban,"[3, 3, 3, 4, 3, 3]",2
11285,8095707316.jpg,nature,"[3, 3, 4, 4, 4]",3
11286,8521832442.jpg,nature,"[3, 3, 3, 3, 4]",2
11287,8197665237.jpg,nature,"[4, 3, 4, 3, 3]",2
11288,8234858279.jpg,people,"[4, 4, 4, 4, 4]",3
11289,4643335188.jpg,animals,"[4, 3, 4, 5, 4]",3
11290,2195589876.jpg,nature,"[3, 4, 3, 4, 4]",3
11291,4402019.jpg,urban,"[4, 5, 4, 4, 4, 3, 3, 4, 4, 4]",3
11292,3845891691.jpg,animals,"[4, 3, 4, 3, 4, 4, 4, 4, 4, 4]",3
11293,6027500667.jpg,animals,"[4, 5, 4, 4, 4]",3
11294,3838679621.jpg,animals,"[4, 3, 5, 4, 3]",3
11295,6228536688.jpg,nature,"[3, 3, 3, 3, 3]",2
11296,3413768741.jpg,urban,"[3, 3, 3, 3, 4]",2
11297,6483178991.jpg,people,"[4, 3, 4, 3, 4]",3
11298,4529625597.jpg,nature,"[4, 3, 3, 3, 3]",2
11299,3317466278.jpg,animals,"[3, 4, 3, 3, 4, 3, 3, 3, 4, 3]",2
11300,3148850650.jpg,urban,"[4, 5, 4, 5, 3]",3
11301,2384705869.jpg,animals,"[3, 4, 4, 3, 3]",2
11302,2699879007.jpg,animals,"[4, 4, 4, 4, 4]",3
11303,7134590345.jpg,people,"[3, 4, 4, 3, 4, 2, 2, 3, 4, 3]",2
11304,5791660477.jpg,animals,"[3, 4, 5, 4, 4, 5]",3
11305,6060763432.jpg,people,"[3, 3, 3, 3, 3]",2
11306,6196571339.jpg,people,"[3, 3, 3, 3, 3]",2
11307,426379036.jpg,animals,"[3, 4, 3, 3, 3]",2
11308,2820233012.jpg,urban,"[4, 5, 5, 5, 5]",4
11309,4292173289.jpg,urban,"[4, 5, 3, 5, 4]",3
11310,7092793283.jpg,people,"[4, 3, 3, 4, 3]",2
11311,5820855433.jpg,nature,"[3, 3, 4, 4, 3]",2
11312,7260817042.jpg,urban,"[3, 3, 3, 3, 4, 3, 3, 4, 4, 3, 3, 5, 3, 5, 4, 3, 3]",2
11313,285064349.jpg,people,"[4, 4, 4, 5, 4]",3
11314,8009759829.jpg,nature,"[4, 4, 3, 3, 3]",2
11315,7760826182.jpg,urban,"[3, 3, 3, 3, 3]",2
11316,3099341087.jpg,urban,"[3, 3, 4, 3, 3]",2
11317,7559105244.jpg,urban,"[4, 3, 3, 4, 4]",3
11318,5628159284.jpg,people,"[3, 3, 3, 2, 2]",2
11319,2719448778.jpg,animals,"[4, 4, 5, 5, 4]",3
11320,2662952784.jpg,urban,"[3, 3, 3, 4, 3]",2
11321,7567105038.jpg,animals,"[4, 3, 3, 3, 4]",2
11322,128188675.jpg,animals,"[3, 3, 4, 3, 3]",2
11323,4136660767.jpg,nature,"[3, 4, 3, 4, 3]",2
11324,4357415416.jpg,animals,"[4, 3, 4, 5, 3]",3
11325,2664277432.jpg,animals,"[3, 3, 3, 2, 3, 2]",2
11326,4562937437.jpg,nature,"[3, 3, 4, 3, 3]",2
11327,5766030138.jpg,animals,"[3, 3, 3, 3, 3]",2
11328,7590828800.jpg,animals,"[3, 3, 3, 4, 3]",2
11329,6371285287.jpg,animals,"[4, 4, 3, 4, 4]",3
11330,4212380812.jpg,animals,"[3, 3, 3, 4, 3]",2
11331,3884213042.jpg,nature,"[3, 3, 3, 3, 3]",2
11332,422892014.jpg,people,"[4, 4, 4, 4, 5]",3
11333,7104218829.jpg,people,"[3, 2, 2, 2, 2]",1
11334,6968559179.jpg,people,"[4, 3, 4, 3, 3]",2
11335,6079201853.jpg,people,"[3, 3, 3, 3, 3]",2
11336,6197223257.jpg,nature,"[3, 3, 3, 2, 2]",2
11337,2434332165.jpg,people,"[4, 3, 4, 3, 3, 3, 3, 3, 3, 3]",2
11338,3582089692.jpg,animals,"[3, 3, 3, 4, 3]",2
11339,356935764.jpg,urban,"[3, 3, 3, 4, 3, 5]",3
11340,156310323.jpg,nature,"[3, 4, 3, 3, 3]",2
11341,3340937099.jpg,people,"[4, 3, 4, 5, 3]",3
11342,2859898521.jpg,people,"[4, 4, 4, 4, 4]",3
11343,3835525420.jpg,animals,"[4, 5, 5, 4, 4]",3
11344,7710377314.jpg,people,"[3, 3, 3, 3, 2]",2
11345,2276486205.jpg,nature,"[3, 3, 2, 3, 3]",2
11346,4319947708.jpg,animals,"[5, 4, 4, 5, 4, 3]",3
11347,2663548712.jpg,urban,"[3, 3, 4, 3, 3]",2
11348,2695510490.jpg,urban,"[3, 4, 3, 3, 3]",2
11349,4201300953.jpg,urban,"[4, 4, 5, 5, 4]",3
11350,5518186835.jpg,people,"[3, 4, 4, 4, 4, 4, 3, 4, 3, 3]",3
11351,4155050920.jpg,nature,"[3, 3, 3, 3, 3]",2
11352,7170190737.jpg,animals,"[5, 4, 5, 4, 3, 4]",3
11353,3445465816.jpg,nature,"[3, 3, 3, 3, 2]",2
11354,25537127.jpg,nature,"[3, 3, 3, 3, 2]",2
11355,1799987523.jpg,animals,"[5, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4]",2
11356,3476910675.jpg,people,"[3, 3, 4, 3, 4]",2
11357,5703554253.jpg,animals,"[4, 4, 5, 3, 5]",3
11358,8535874227.jpg,people,"[3, 3, 3, 3, 3]",2
11359,2906341548.jpg,animals,"[3, 2, 2, 2, 2]",1
11360,5777582713.jpg,urban,"[3, 3, 3, 3, 3]",2
11361,7175184198.jpg,people,"[4, 3, 3, 3, 3]",2
11362,3701324302.jpg,nature,"[3, 3, 2, 3, 3]",2
11363,4916827531.jpg,animals,"[3, 3, 4, 3, 3, 3, 4]",2
11364,7460363008.jpg,people,"[4, 3, 3, 4, 4]",3
11365,3506660624.jpg,nature,"[2, 4, 2, 4, 4]",2
11366,34798956.jpg,nature,"[4, 3, 3, 4, 3]",2
11367,2944268147.jpg,nature,"[4, 3, 3, 3, 3, 3, 3, 4, 3, 3]",2
11368,6243571495.jpg,nature,"[4, 4, 4, 4, 4, 4, 3, 3, 4, 4]",3
11369,7508112422.jpg,nature,"[3, 3, 3, 3, 3]",2
11370,6964332675.jpg,people,"[2, 3, 4, 4, 4]",2
11371,6676893881.jpg,urban,"[3, 5, 3, 5, 4]",3
11372,4563792085.jpg,nature,"[3, 4, 3, 3, 4]",2
11373,7303552912.jpg,urban,"[3, 3, 5, 3, 4, 3, 3, 3, 4, 3]",2
11374,8075655037.jpg,animals,"[5, 5, 5, 5, 5, 5, 4, 4, 4, 5]",4
11375,5616606348.jpg,animals,"[4, 4, 4, 4, 4]",3
11376,5321679238.jpg,nature,"[3, 3, 3, 3, 3]",2
11377,7275377034.jpg,people,"[3, 4, 3, 3, 3]",2
11378,8271767307.jpg,animals,"[4, 4, 4, 4, 4]",3
11379,8455071459.jpg,people,"[4, 2, 3, 3, 3]",2
11380,1252386468.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
11381,2616575193.jpg,people,"[4, 3, 4, 3, 3]",2
11382,4117950421.jpg,urban,"[2, 3, 3, 2, 3]",2
11383,7164661688.jpg,nature,"[3, 3, 3, 3, 3]",2
11384,7250144092.jpg,nature,"[3, 3, 3, 4, 4]",2
11385,2268932626.jpg,urban,"[3, 3, 3, 4, 2, 3]",2
11386,185126151.jpg,animals,"[3, 2, 2, 2, 2]",1
11387,6449948049.jpg,people,"[3, 4, 4, 4, 4]",3
11388,180168241.jpg,nature,"[1, 2, 4, 2, 2]",1
11389,6430957147.jpg,people,"[3, 3, 3, 2, 3]",2
11390,8021267301.jpg,people,"[4, 4, 3, 4, 4]",3
11391,5676425019.jpg,people,"[3, 5, 3, 2, 3]",2
11392,2837175584.jpg,nature,"[3, 2, 3, 2, 3]",2
11393,6279232384.jpg,nature,"[3, 3, 3, 3, 3]",2
11394,40031775.jpg,animals,"[3, 4, 4, 4, 4]",3
11395,3583412993.jpg,animals,"[4, 3, 3, 2, 3, 3, 3, 3, 3, 3]",2
11396,5591419347.jpg,urban,"[4, 2, 5, 4, 3]",3
11397,2787128938.jpg,animals,"[4, 3, 3, 3, 2]",2
11398,2163586194.jpg,nature,"[2, 3, 3, 3, 3]",2
11399,2846880374.jpg,animals,"[2, 2, 1, 2, 2]",1
11400,3337956065.jpg,urban,"[3, 3, 3, 3, 3]",2
11401,2619075191.jpg,nature,"[4, 2, 3, 4, 2]",2
11402,476911013.jpg,animals,"[3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3]",2
11403,5758041863.jpg,nature,"[3, 3, 2, 2, 3]",2
11404,7325512140.jpg,animals,"[4, 5, 4, 4, 4]",3
11405,8080178403.jpg,people,"[3, 3, 4, 4, 4]",3
11406,2943214469.jpg,nature,"[3, 3, 3, 3, 2]",2
11407,159645373.jpg,nature,"[2, 4, 4, 2, 3, 3, 4, 2, 4, 4]",2
11408,6617351885.jpg,urban,"[3, 3, 3, 3, 3]",2
11409,5112848798.jpg,people,"[3, 2, 3, 3, 2]",2
11410,4571445098.jpg,animals,"[3, 3, 3, 2, 3]",2
11411,3167056557.jpg,nature,"[3, 3, 4, 3, 4]",2
11412,8065619164.jpg,animals,"[4, 4, 4, 3, 4]",3
11413,8382963216.jpg,nature,"[3, 4, 3, 3, 4]",2
11414,3195908299.jpg,nature,"[3, 3, 3, 3, 5, 3, 4, 4, 3, 4]",3
11415,7748925586.jpg,urban,"[4, 5, 5, 4, 5]",4
11416,6030681308.jpg,people,"[2, 4, 3, 3, 2]",2
11417,3187305146.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
